type,lat,long
b,7.5558,45.2892
b,1.7878,44.5300
b,8.2561,44.1567
b,33.4487,43.4625
b,36.5127,42.7385
b,33.3248,44.4213
b,33.3591,43.9775
b,32.1177,20.1293
b,2.2059,41.6249
b,33.3248,44.4213
b,35.1294,43.4163
b,33.3673,43.9583
b,33.0373,40.2826
b,33.1718,43.8603
b,4.3934,46.0882
b,13.5280,43.9495
b,33.3248,44.4213
b,33.8514,42.5487
b,36.4915,43.3066
b,33.2710,43.8319
b,2.0414,45.3337
b,0.3046,41.4394
b,33.3147,44.0762
b,33.3248,44.4213
b,13.9667,45.4833
b,13.6000,44.0333
b,2.2524,44.6905
b,33.6746,43.5044
b,35.7709,43.3637
b,35.7438,43.3675
b,35.4973,43.2365
b,35.7709,43.3637
b,35.7438,43.3675
b,36.1135,43.5569
b,34.9515,43.3736
b,36.4911,43.1203
b,33.3147,44.0762
b,36.4638,43.1998
b,15.4487,44.9646
b,37.2481,43.6136
b,5.7505,46.5131
b,33.3673,43.9583
b,6.1455,-10.2353
b,35.1294,43.4163
b,36.4638,43.1998
b,33.3248,44.4213
b,34.0616,44.2583
b,2.0844,45.3900
b,34.1300,42.3896
b,33.8514,42.5487
b,33.1718,43.8603
b,31.2878,34.2369
b,3.0399,43.7969
b,15.9933,48.8472
b,9.0600,27.3200
b,4.0385,44.1569
b,33.6746,43.5044
b,30.7554,20.2263
b,4.6000,46.4300
b,7.8332,125.8167
b,15.7934,44.5687
b,33.3958,43.6829
b,14.6650,24.5972
b,11.5221,13.6856
b,13.0977,12.4952
b,37.5139,42.4543
b,33.6366,42.8277
b,13.5014,44.0160
b,12.8494,24.1111
b,33.7856,42.4411
b,9.2200,29.1700
b,36.3550,43.1550
b,33.3648,43.6407
b,33.3248,44.4213
b,36.5321,42.7593
b,33.7856,42.4411
b,35.7728,43.5897
b,11.0097,30.0122
b,10.8606,30.9811
b,11.2108,30.5248
b,34.6447,43.7000
b,7.7180,28.0070
b,33.6366,42.8277
b,34.6158,43.6786
b,7.7180,28.0070
b,37.4407,42.8524
b,7.7180,28.0070
b,3.8720,43.2116
b,11.3333,30.5500
b,35.7993,43.2945
b,35.2422,44.2738
b,33.4266,43.9347
b,33.6366,42.8277
b,10.3006,34.2069
b,17.5760,43.3246
b,36.3550,43.1550
b,10.3006,34.2069
b,36.3513,43.0928
b,33.6366,42.8277
b,33.1867,40.0393
b,10.3006,34.2069
b,13.7997,45.2528
b,33.0731,44.2455
b,36.3550,43.1550
b,10.8614,30.0328
b,15.7135,45.0798
b,11.0097,30.0122
b,10.7357,13.1307
b,11.3939,12.7448
b,10.8583,12.2005
b,11.3351,14.1720
b,11.3921,13.6940
b,11.3838,12.7236
b,37.5736,44.2872
b,1.4382,29.8447
b,33.6746,43.5044
b,35.7993,43.2945
b,35.9430,43.3172
b,12.2829,14.4724
b,12.3667,14.3500
b,12.3000,14.4167
b,33.4487,43.4625
b,13.0950,24.2774
b,6.9447,49.3265
b,33.4723,43.4241
b,31.2160,34.1110
b,9.0833,38.9167
b,33.3491,43.7860
b,11.7470,11.9608
b,13.1365,24.1493
b,8.3537,50.1863
b,11.7470,11.9608
b,32.6904,22.6727
b,33.3916,43.6258
b,34.4560,43.7934
b,33.4206,43.3078
b,32.6135,69.5073
b,9.3704,31.5477
b,8.5700,33.1100
b,8.6035,33.1028
b,36.2955,41.8932
b,33.6643,44.3737
b,35.4973,43.2365
b,31.3190,48.6842
b,34.6248,44.4107
b,11.3076,13.5947
b,35.1294,43.4163
b,36.3350,43.1189
b,5.5376,46.3867
b,34.6158,43.6786
b,34.7568,43.4374
b,33.3248,44.4213
b,33.4266,43.9347
b,35.1294,43.4163
b,4.1207,43.8879
b,24.8935,67.2004
b,3.1172,43.6469
b,33.3491,43.7860
b,34.8308,44.0518
b,17.5760,43.3246
b,12.8825,24.4881
b,4.2727,43.2213
b,12.8494,24.1111
b,13.4279,24.3459
b,29.5511,67.8322
b,5.2300,30.5200
b,4.8433,29.8286
b,4.8409,29.7091
b,5.5143,30.7198
b,12.8825,24.4881
b,12.3611,13.8246
b,14.0410,45.3923
b,35.1294,43.4163
b,11.8288,12.6345
b,6.7943,33.1297
b,16.0219,43.3786
b,16.7790,43.4337
b,17.0694,43.5751
b,16.9861,43.6798
b,6.7943,33.1297
b,15.8500,44.6167
b,6.7943,33.1297
b,7.7790,33.0023
b,6.7943,33.1297
b,16.3239,42.8233
b,15.7317,44.6030
b,34.8833,44.6333
b,37.3274,42.1785
b,24.9135,22.0386
b,2.9704,45.5347
b,33.3916,43.6258
b,2.2614,41.8421
b,35.3271,43.7694
b,17.5204,43.5667
b,33.3491,43.7860
b,7.8280,7.8141
b,5.2300,30.5200
b,2.3385,42.2843
b,34.1959,43.8857
b,13.6348,44.3371
b,33.4266,43.9347
b,11.0485,14.1476
b,2.0581,45.3003
b,12.1000,13.7833
b,12.6500,13.6500
b,33.4207,43.4533
b,30.7554,20.2263
b,33.4207,43.4533
b,14.1685,44.1319
b,34.9278,43.4042
b,8.5729,36.1208
b,12.8438,24.6989
b,12.8890,24.3889
b,34.7568,43.4374
b,12.9896,24.1459
b,12.7542,24.4835
b,34.1300,42.3896
b,3.1500,41.3300
b,12.8494,24.1111
b,34.6089,43.6495
b,12.1076,11.7539
b,13.4279,24.3459
b,12.7542,24.4835
b,13.4512,24.3971
b,4.6741,46.5946
b,33.4832,43.9839
b,13.3374,24.5012
b,36.2955,41.8932
b,35.4973,43.2365
b,14.6461,45.2250
b,2.8049,44.0821
b,32.0408,42.2552
b,4.7300,28.3500
b,17.4361,44.1611
b,36.4474,43.3508
b,33.8514,42.5487
b,33.3873,43.5229
b,33.2710,43.8319
b,-1.0910,29.2920
b,9.9600,33.7300
b,35.4973,43.2365
b,-0.3603,42.5463
b,36.1692,43.2489
b,36.1922,43.2065
b,13.4350,44.0512
b,13.8290,20.8320
b,7.7244,124.3008
b,-0.3603,42.5463
b,13.5795,44.0209
b,33.0373,40.2826
b,36.3960,43.1506
b,11.6173,32.7305
b,2.1500,45.1160
b,36.3350,43.1189
b,9.9453,33.8094
b,35.4973,43.2365
b,34.7568,43.4374
b,13.5795,44.0209
b,33.4206,43.3078
b,33.4876,43.3725
b,33.3873,43.5229
b,4.1507,44.2119
b,-5.5758,12.1871
b,31.2089,16.5887
b,16.2306,44.5848
b,37.5744,43.7408
b,33.4356,43.2110
b,16.1641,44.7769
b,31.2089,16.5887
b,33.3491,43.7860
b,14.5773,46.0051
b,2.7352,41.0177
b,33.2710,43.8319
b,33.4266,43.9347
b,33.3491,43.7860
b,11.1560,12.7576
b,33.3248,44.4213
b,9.1310,29.3825
b,33.3916,43.6258
b,33.4266,43.9347
b,35.2422,44.2738
b,29.3289,66.9716
b,15.3333,38.9333
b,35.1294,43.4163
b,6.4970,48.7833
b,33.6366,42.8277
b,6.7697,47.4308
b,32.6135,69.5073
b,37.5462,41.7165
b,37.5462,41.7165
b,2.6295,44.6977
b,15.9594,3.1411
b,33.3491,43.7860
b,35.7993,43.2945
b,33.4207,43.4533
b,33.4207,43.4533
b,8.7333,40.6500
b,37.3274,42.1785
b,33.4207,43.4533
b,33.6366,42.8277
b,35.7993,43.2945
b,34.0775,42.4712
b,31.1316,33.7984
b,33.4206,43.3078
b,33.4206,43.3078
b,16.3771,45.0580
b,16.7117,44.8477
b,16.8892,42.5511
b,15.6445,44.4734
b,7.1198,40.0070
b,6.6001,40.4833
b,13.9667,45.4833
b,4.1400,30.7800
b,17.5667,43.4000
b,36.3072,43.1999
b,36.3723,43.1964
b,36.4562,43.1997
b,35.3336,43.3518
b,15.0320,45.8283
b,36.1004,43.3112
b,9.9600,33.7300
b,1.1132,44.0297
b,6.2089,31.5586
b,17.3317,44.6066
b,36.3072,43.1999
b,-23.3572,45.9364
b,11.5032,11.9367
b,11.1695,12.2840
b,1.3601,29.0354
b,16.1077,44.6801
b,3.3182,43.4731
b,13.1731,43.9060
b,36.0436,43.4815
b,16.5773,42.9476
b,16.7818,43.2157
b,17.4933,44.1277
b,15.5220,44.8321
b,17.4933,44.1277
b,36.0426,41.7163
b,35.5729,42.7339
b,17.5667,43.4000
b,16.7602,43.2406
b,13.1993,44.2299
b,36.5988,43.1067
b,15.4493,45.0189
b,16.7868,43.2018
b,33.3491,43.7860
b,33.4904,43.2769
b,35.5729,42.7339
b,33.4904,43.2769
b,37.5736,44.2872
b,34.6158,43.6786
b,33.4792,43.1660
b,31.2160,34.1110
b,33.8920,42.6186
b,33.8514,42.5487
b,33.4206,43.3078
b,33.9833,42.5500
b,33.8920,42.6186
b,33.0373,40.2826
b,33.8514,42.5487
b,33.4206,43.3078
b,33.4206,43.3078
b,35.4973,43.2365
b,33.6691,39.9684
b,2.7352,41.0177
b,16.7481,43.2140
b,14.1057,45.4481
b,16.7481,43.2140
b,34.1300,42.3896
b,16.1077,44.6801
b,36.2955,41.8932
b,37.2481,43.6136
b,2.2524,44.6905
b,34.7518,44.3218
b,3.9700,32.5100
b,38.7506,40.5542
b,39.6960,42.1428
b,4.1901,43.6434
b,13.5694,44.0249
b,34.2105,42.1861
b,34.1466,42.3692
b,35.7993,43.2945
b,15.6463,44.5639
b,33.0373,40.2826
b,33.4346,38.9206
b,1.6298,44.5196
b,15.4610,45.3253
b,33.4346,38.9206
b,4.6815,46.6234
b,31.2089,16.5887
b,35.6949,43.2876
b,35.6656,43.3386
b,34.6631,44.4829
b,33.3873,43.5229
b,13.5795,44.0209
b,33.0373,40.2826
b,33.0373,40.2826
b,31.2089,16.5887
b,33.6746,43.5044
b,36.5988,43.1067
b,12.2829,14.4724
b,36.3350,43.1189
b,32.5979,44.0165
b,33.3491,43.7860
b,35.4973,43.2365
b,33.4206,43.3078
b,13.5280,43.9495
b,15.5242,45.0747
b,14.5377,46.8319
b,13.5694,44.0249
b,35.7344,43.3219
b,35.7396,43.3061
b,35.2690,43.9108
b,35.7396,43.3061
b,35.0637,43.5509
b,33.1718,43.8603
b,33.3963,43.8453
b,33.3916,43.6258
b,33.3147,44.0762
b,11.2000,13.1167
b,11.0333,12.2667
b,33.4206,43.3078
b,37.5139,42.4543
b,33.1718,43.8603
b,1.8000,44.7000
b,1.8000,44.7000
b,36.4474,43.3508
b,8.7200,40.6400
b,33.8920,42.6186
b,33.6366,42.8277
b,11.8464,13.1603
b,0.8530,29.2582
b,37.5139,42.4543
b,37.5736,44.2872
b,4.4849,46.6908
b,11.0142,29.7294
b,29.3289,66.9716
b,29.3289,66.9716
b,33.8991,70.1008
b,34.9292,43.4888
b,36.3550,43.1550
b,37.0612,41.2044
b,33.1718,43.8603
b,29.9053,69.0885
b,2.0537,45.0548
b,33.6366,42.8277
b,33.6366,42.8277
b,6.6001,40.4833
b,31.9439,40.4520
b,36.2955,41.8932
b,13.5767,43.9941
b,12.0500,23.2500
b,33.3491,43.7860
b,35.7728,43.5897
b,33.1779,43.8856
b,32.6135,69.5073
b,35.4973,43.2365
b,34.8308,44.0518
b,13.3101,25.0877
b,24.9056,67.0822
b,37.3274,42.1785
b,33.4266,43.9347
b,36.3072,43.1999
b,33.4207,43.4533
b,37.3274,42.1785
b,35.7993,43.2945
b,33.3141,38.7034
b,37.3274,42.1785
b,9.1167,36.3833
b,33.4207,43.4533
b,16.7818,43.2157
b,34.1300,42.3896
b,34.0957,42.3888
b,34.0957,42.3888
b,3.3182,43.4731
b,33.3491,43.7860
b,37.3550,43.2640
b,34.1300,42.3896
b,36.1004,43.3112
b,36.3350,43.1189
b,6.0891,121.1052
b,36.3723,43.1964
b,3.7549,43.2183
b,8.9833,40.1667
b,36.3350,43.1189
b,36.3723,43.1964
b,36.4474,43.3508
b,11.1560,12.7576
b,16.3210,42.8130
b,35.4681,44.3922
b,29.7430,24.5176
b,16.7818,43.2157
b,31.2089,16.5887
b,33.6366,42.8277
b,17.3710,43.2132
b,16.1077,44.6801
b,36.3350,43.1189
b,33.9114,70.5491
b,3.3182,43.4731
b,0.8519,29.6124
b,2.0333,45.3500
b,2.0205,45.2897
b,35.1392,44.4491
b,12.2829,14.4724
b,33.3673,43.9583
b,37.3051,44.5742
b,4.5833,34.1283
b,34.1300,42.3896
b,33.3147,44.0762
b,33.3147,44.0762
b,34.1300,42.3896
b,33.3491,43.7860
b,33.6366,42.8277
b,33.3248,44.4213
b,33.4266,43.9347
b,33.3248,44.4213
b,35.7728,43.5897
b,33.3491,43.7860
b,11.0097,30.0122
b,35.7993,43.2945
b,37.0612,41.2044
b,37.0612,41.2044
b,37.5139,42.4543
b,37.5139,42.4543
b,12.9896,24.1459
b,33.2657,43.5218
b,32.1177,20.1293
b,32.1177,20.1293
b,37.3274,42.1785
b,13.5225,43.8975
b,32.7934,12.4885
b,36.3350,43.1189
b,33.3248,44.4213
b,34.1794,36.4208
b,16.5369,44.2943
b,2.0700,45.3700
b,33.4206,43.3078
b,38.4207,43.2589
b,20.8447,92.9753
b,36.4995,42.9331
b,35.3271,43.7694
b,13.3301,13.4608
b,13.3289,44.2171
b,13.8912,44.7731
b,1.7131,44.7639
b,12.9384,43.6507
b,31.2089,16.5887
b,36.4747,42.6691
b,8.2200,30.2200
b,13.6150,44.0045
b,39.7147,43.0402
b,33.3873,43.5229
b,-1.6933,29.2339
b,36.3723,43.1964
b,34.8308,44.0518
b,7.0317,29.2472
b,33.3873,43.5229
b,13.9045,-4.5599
b,31.2089,16.5887
b,33.3491,43.7860
b,2.8712,43.0043
b,7.4858,15.5420
b,36.2955,41.8932
b,31.1316,33.7984
b,31.2878,34.2369
b,33.5103,44.2350
b,33.8514,42.5487
b,33.3491,43.7860
b,34.1300,42.3896
b,10.9493,29.4003
b,36.3110,43.5406
b,33.3147,44.0762
b,33.6366,42.8277
b,37.0612,41.2044
b,37.9108,40.2367
b,35.2690,43.9108
b,32.1177,20.1293
b,33.3248,44.4213
b,33.4206,43.3078
b,33.3491,43.7860
b,33.4266,43.9347
b,33.2710,43.8319
b,16.5369,44.2943
b,33.3491,43.7860
b,33.3491,43.7860
b,33.3491,43.7860
b,6.8800,29.4200
b,12.2829,14.4724
b,17.4933,44.1277
b,2.1500,45.1160
b,12.8847,12.5081
b,15.6607,44.5526
b,36.3513,43.0928
b,33.4206,43.3078
b,31.1316,33.7984
b,34.0857,74.8056
b,32.0333,20.0667
b,15.5591,44.9703
b,34.4560,43.7934
b,5.7648,20.6542
b,37.4407,42.8524
b,36.0058,43.2893
b,6.7662,47.4279
b,16.8892,42.5511
b,35.6650,46.5194
b,39.5469,44.0842
b,37.3051,44.5742
b,33.8920,42.6186
b,6.8476,47.5447
b,35.4153,43.1149
b,13.4868,12.8497
b,13.6669,13.1198
b,16.1077,44.6801
b,6.8481,47.8653
b,16.3210,42.8130
b,6.0891,121.1052
b,-7.0067,39.2985
b,4.3200,31.6355
b,-3.1667,24.7833
b,7.0636,45.4111
b,31.2878,34.2369
b,2.7352,41.0177
b,35.7993,43.2945
b,6.6001,40.4833
b,33.0373,40.2826
b,31.2160,34.1110
b,36.9975,45.1936
b,33.3158,44.3515
b,13.9667,45.4833
b,33.6366,42.8277
b,11.3334,13.5417
b,4.0226,46.6180
b,35.1294,43.4163
b,33.4266,43.9347
b,35.4681,44.3922
b,35.2422,44.2738
b,34.8308,44.0518
b,33.6366,42.8277
b,35.2422,44.2738
b,33.6366,42.8277
b,34.5741,43.7221
b,35.0637,43.5509
b,34.8308,44.0518
b,33.3491,43.7860
b,35.7993,43.2945
b,15.7947,44.5414
b,15.7947,44.5414
b,34.8308,44.0518
b,34.5741,43.7221
b,5.6833,42.3500
b,34.8833,44.6333
b,33.3248,44.4213
b,33.4702,43.3945
b,8.1667,40.7833
b,33.3491,43.7860
b,33.4575,43.1660
b,31.2986,46.2419
b,7.0317,29.2472
b,15.3547,44.2067
b,15.3547,44.2067
b,11.1280,13.8762
b,33.4206,43.3078
b,33.4206,43.3078
b,35.7993,43.2945
b,36.4220,43.1620
b,36.3723,43.1964
b,36.3723,43.1964
b,10.4832,24.9832
b,32.0290,20.0162
b,36.4474,43.3508
b,33.6691,39.9684
b,13.3301,13.4608
b,33.3873,43.5229
b,4.8783,33.7172
b,4.0400,32.8000
b,36.2955,41.8932
b,15.6445,44.4734
b,33.4356,43.2110
b,33.3491,43.7860
b,-0.0740,42.5719
b,36.2909,42.4036
b,33.4266,43.9347
b,11.0097,30.0122
b,35.2422,44.2738
b,-17.5936,33.2667
b,29.3289,66.9716
b,37.5139,42.4543
b,33.4266,43.9347
b,11.2020,29.6406
b,33.4206,43.3078
b,34.1959,43.8857
b,35.7728,43.5897
b,2.8797,44.2725
b,36.4220,43.1620
b,15.6607,44.5526
b,6.9833,40.5000
b,36.3072,43.1999
b,36.3350,43.1189
b,33.4206,43.3078
b,32.0333,20.0667
b,36.4474,43.3508
b,13.9852,45.5727
b,12.9431,43.4103
b,4.0899,30.6716
b,4.8783,33.7172
b,4.0400,32.8000
b,4.0400,32.8000
b,4.8783,33.7172
b,12.3731,14.2277
b,31.2089,16.5887
b,33.1608,43.4427
b,35.7396,43.3061
b,8.4624,25.6810
b,4.0182,44.5127
b,33.3883,43.9745
b,33.4266,43.9347
b,31.2160,34.1110
b,33.7302,42.7184
b,33.6366,42.8277
b,34.9292,43.4888
b,33.3147,44.0762
b,35.7993,43.2945
b,35.7728,43.5897
b,33.6366,42.8277
b,33.6366,42.8277
b,8.4064,48.4819
b,8.4064,48.4819
b,11.1767,13.8256
b,33.4702,43.3945
b,33.4723,43.4241
b,33.4206,43.3078
b,11.4028,33.4019
b,33.3916,43.6258
b,11.4833,12.3144
b,37.3274,42.1785
b,34.6248,44.4107
b,34.9292,43.4888
b,36.2909,42.4036
b,31.8658,15.0673
b,37.2481,43.6136
b,13.9852,45.5727
b,8.7700,29.9100
b,-6.1948,23.5702
b,36.4638,43.1998
b,37.5139,42.4543
b,-5.5758,12.1871
b,12.6000,37.4667
b,4.1901,43.6434
b,15.4306,45.0142
b,15.4306,45.0142
b,9.6825,6.4683
b,33.3873,43.5229
b,11.2331,14.1711
b,35.7993,43.2945
b,35.7993,43.2945
b,34.9292,43.4888
b,33.1718,43.8603
b,8.4624,25.6810
b,33.3673,43.9583
b,35.7728,43.5897
b,13.1842,30.2167
b,37.0612,41.2044
b,35.2422,44.2738
b,34.6158,43.6786
b,34.9292,43.4888
b,35.4681,44.3922
b,8.4064,48.4819
b,11.7921,13.1272
b,8.4064,48.4819
b,33.4266,43.9347
b,6.4167,39.7500
b,4.6538,7.2840
b,34.9292,43.4888
b,36.2955,41.8932
b,36.3110,43.5406
b,35.7993,43.2945
b,2.1500,21.5167
b,36.4322,43.1573
b,13.8994,44.4677
b,16.4097,43.0588
b,16.3210,42.8130
b,13.6746,13.3395
b,33.8514,42.5487
b,14.1057,45.4481
b,15.5242,45.0747
b,32.1177,20.1293
b,11.8464,13.1603
b,36.0436,43.4815
b,33.3248,44.4213
b,33.4266,43.9347
b,10.8606,30.9811
b,35.3271,43.7694
b,31.2160,34.1110
b,0.5172,42.0710
b,37.3348,41.8894
b,34.6158,43.6786
b,-1.0300,41.4830
b,36.3072,43.1999
b,35.2019,43.2723
b,34.9292,43.4888
b,2.0195,45.3100
b,4.8773,47.6159
b,4.8773,47.6159
b,36.3350,43.1189
b,36.3723,43.1964
b,11.1621,14.0115
b,11.1144,13.9339
b,17.6723,43.5236
b,13.6741,6.1755
b,36.4911,43.1203
b,35.9430,43.3172
b,31.1316,33.7984
b,2.1500,45.1160
b,31.2089,16.5887
b,35.7993,43.2945
b,6.2089,31.5586
b,35.7728,43.5897
b,35.7993,43.2945
b,35.7396,43.3061
b,35.7837,43.3093
b,33.3491,43.7860
b,13.1345,43.7864
b,7.2167,42.7000
b,35.7728,43.5897
b,36.5014,43.2278
b,12.1628,6.6614
b,3.5595,46.7753
b,5.3384,48.0955
b,33.6366,42.8277
b,-23.1039,46.6566
b,33.3958,43.6829
b,6.3080,49.0769
b,31.1316,33.7984
b,35.6748,44.0707
b,33.4487,43.4625
b,33.4206,43.3078
b,2.0337,45.3400
b,2.4486,41.9692
b,33.4266,43.9347
b,16.7602,43.2406
b,36.3072,43.1999
b,13.5795,44.0209
b,12.8758,37.7411
b,31.1316,33.7984
b,36.1117,43.2763
b,31.1316,33.7984
b,35.4973,43.2365
b,34.0806,74.0509
b,9.5950,28.4350
b,37.2481,43.6136
b,31.2127,34.1475
b,36.5893,44.4149
b,34.9292,43.4888
b,33.3471,43.7324
b,36.2955,41.8932
b,16.7818,43.2157
b,12.3611,13.8246
b,37.3274,42.1785
b,13.6005,44.0068
b,10.8526,13.1212
b,16.3210,42.8130
b,36.3350,43.1189
b,36.3248,42.8380
b,15.6445,44.4734
b,36.3543,44.5412
b,34.0957,42.3888
b,35.4973,43.2365
b,9.5950,28.4350
b,40.1392,43.1102
b,11.6000,37.3833
b,2.1500,45.1160
b,35.7993,43.2945
b,32.0290,20.0162
b,32.1177,20.1293
b,33.3390,43.6546
b,34.9278,43.4042
b,32.0639,20.0520
b,32.0648,20.1493
b,34.1300,42.3896
b,6.7697,47.4308
b,13.9408,44.1773
b,34.0957,42.3888
b,36.3723,43.1964
b,32.0290,20.0162
b,4.5017,30.1573
b,32.0333,20.0667
b,33.3491,43.7860
b,14.5180,44.7755
b,0.4966,29.4654
b,33.8514,42.5487
b,36.2955,41.8932
b,36.5377,43.1227
b,32.0333,20.0667
b,33.6366,42.8277
b,5.6833,42.3500
b,33.4266,43.9347
b,33.3673,43.9583
b,32.6135,69.5073
b,32.6344,69.4294
b,10.8380,29.3179
b,11.3548,14.2130
b,13.9408,44.1773
b,36.3350,43.1189
b,18.1096,82.1112
b,16.7818,43.2157
b,33.8775,42.7398
b,33.8862,42.5415
b,35.4973,43.2365
b,40.3277,42.5871
b,33.4904,43.2769
b,33.3916,43.6258
b,37.3274,42.1785
b,33.4207,43.4533
b,36.3960,43.1506
b,16.5360,45.0547
b,16.4097,43.0588
b,16.3210,42.8130
b,34.3454,44.4669
b,6.7697,47.4308
b,13.5067,43.7888
b,8.2936,30.1326
b,-0.2488,42.6007
b,33.3873,43.5229
b,33.6746,43.5044
b,33.3873,43.5229
b,15.7674,44.6335
b,33.3491,43.7860
b,0.4063,41.0124
b,6.5167,43.5000
b,33.4206,43.3078
b,35.0164,43.6938
b,33.1867,40.0393
b,34.8833,44.6333
b,4.4849,46.6908
b,34.1300,42.3896
b,32.0648,20.1493
b,33.6366,42.8277
b,34.9179,43.3868
b,33.6746,43.5044
b,33.5350,42.9244
b,33.6746,43.5044
b,34.1959,43.8857
b,14.1329,45.4710
b,34.6158,43.6786
b,34.1959,43.8857
b,36.3350,43.1189
b,4.6517,47.8584
b,12.1976,14.0223
b,13.3301,13.4608
b,33.0373,40.2826
b,4.5833,34.1283
b,35.5650,45.4329
b,36.2955,41.8932
b,34.1300,42.3896
b,36.3072,43.1999
b,35.5729,42.7339
b,36.3350,43.1190
b,31.0189,33.0098
b,11.1621,14.0115
b,12.3731,14.2277
b,37.5744,43.7408
b,8.1000,45.3667
b,33.4266,43.9347
b,33.1867,40.0393
b,12.3512,14.0785
b,35.7438,43.3675
b,35.7728,43.5897
b,33.2710,43.8319
b,12.9896,24.1459
b,11.1314,13.8664
b,36.3282,43.1011
b,39.5469,44.0842
b,8.2936,30.1326
b,15.7112,44.5155
b,34.7518,44.3218
b,21.7294,98.0628
b,34.1959,43.8857
b,13.5795,44.0209
b,35.7728,43.5897
b,11.5221,13.6856
b,11.5221,13.6856
b,33.8920,42.6186
b,35.7438,43.3675
b,34.9292,43.4888
b,37.5139,42.4543
b,37.2438,42.4634
b,13.5889,43.9758
b,16.3210,42.8130
b,36.3550,43.1550
b,3.9700,32.5100
b,11.0840,13.6925
b,36.3350,43.1189
b,36.3513,43.0928
b,36.3350,43.1189
b,14.1000,48.7167
b,11.1560,12.7576
b,35.2019,43.2723
b,16.4097,43.0588
b,36.7010,45.1413
b,33.8514,42.5487
b,13.2127,24.3748
b,13.2127,24.3748
b,36.0426,41.7163
b,33.4904,43.2769
b,1.6394,42.4522
b,33.4346,38.9206
b,2.0537,45.0548
b,16.4097,43.0588
b,33.3491,43.7860
b,33.4206,43.3078
b,35.7148,43.3469
b,36.3350,43.1189
b,34.2707,41.8123
b,4.3033,43.3401
b,33.3916,43.6258
b,31.4029,15.5807
b,33.1718,43.8603
b,12.8847,12.5081
b,33.6366,42.8277
b,36.8047,42.0889
b,35.9430,43.3172
b,35.7728,43.5897
b,33.4487,43.4625
b,33.3916,43.6258
b,33.4702,43.3945
b,34.5741,43.7221
b,33.4207,43.4533
b,35.4681,44.3922
b,8.5333,10.4667
b,18.3954,82.3531
b,35.7993,43.2945
b,33.3873,43.5229
b,35.0637,43.5509
b,37.3274,42.1785
b,13.5694,44.0249
b,35.4973,43.2365
b,31.2878,34.2369
b,11.5019,34.1501
b,6.7697,47.4308
b,33.5541,43.4078
b,4.8609,31.6178
b,4.8609,31.6178
b,33.6366,42.8277
b,10.8421,30.5170
b,31.2160,34.1110
b,33.5057,43.3030
b,33.4207,43.4533
b,11.4710,49.8726
b,37.0921,43.4877
b,4.8609,31.6178
b,31.2160,34.1110
b,36.1643,43.2592
b,36.3723,43.1964
b,36.3574,43.2480
b,33.6366,42.8277
b,33.5118,42.9585
b,34.9292,43.4888
b,36.3350,43.1189
b,12.9346,24.1343
b,12.7000,28.4333
b,34.9292,43.4888
b,12.5052,24.2855
b,35.2422,44.2738
b,33.4904,43.2769
b,33.4485,43.2913
b,33.4876,43.3725
b,33.4702,43.3945
b,33.4206,43.3078
b,6.0891,121.1052
b,31.9626,44.6008
b,10.7270,12.7784
b,36.3350,43.1189
b,35.7993,43.2945
b,36.2723,43.1606
b,36.0276,43.2888
b,36.3028,43.4137
b,35.7993,43.2945
b,13.5795,44.0209
b,31.2878,34.2369
b,16.8892,42.5511
b,13.5795,44.0209
b,35.3551,42.9950
b,35.3551,42.9950
b,35.4973,43.2365
b,35.4973,43.2365
b,35.7396,43.3061
b,35.2881,43.1112
b,33.3673,43.9583
b,33.9075,42.5435
b,33.6366,42.8277
b,33.4266,43.9347
b,12.9440,13.1840
b,7.6067,28.8209
b,34.9292,43.4888
b,33.4206,43.3078
b,33.8920,42.6186
b,35.2422,44.2738
b,33.6366,42.8277
b,12.9234,13.5606
b,33.3491,43.7860
b,33.8508,36.0116
b,11.5019,34.1501
b,33.3491,43.7860
b,35.4681,44.3922
b,33.3491,43.7860
b,8.4680,30.3073
b,35.7438,43.3675
b,33.8514,42.5487
b,33.4206,43.3078
b,8.1310,30.0148
b,35.7709,43.3637
b,13.2127,24.3748
b,33.3873,43.5229
b,13.5694,44.0249
b,13.5694,44.0249
b,17.2979,43.3872
b,4.7500,31.5800
b,4.8800,31.4100
b,11.3333,30.5500
b,11.7940,41.0060
b,4.6815,46.6234
b,36.1243,43.0722
b,33.3491,43.7860
b,33.4266,43.9347
b,34.9292,43.4888
b,36.3072,43.1999
b,11.0097,30.0122
b,12.9896,24.1459
b,13.6746,13.3395
b,12.1091,13.9864
b,12.1000,13.7000
b,12.0240,13.9165
b,12.0240,13.9165
b,6.5374,21.9914
b,36.3350,43.1189
b,11.2500,13.4167
b,32.7450,13.7148
b,11.1667,13.4167
b,30.1999,67.0097
b,37.3274,42.1785
b,34.0836,42.3603
b,33.8514,42.5487
b,34.9292,43.4888
b,33.6366,42.8277
b,36.3350,43.1189
b,33.0373,40.2826
b,35.7728,43.5897
b,36.3350,43.1189
b,11.1621,14.0115
b,15.6445,44.4734
b,0.4966,29.4654
b,33.6366,42.8277
b,34.0957,42.3888
b,36.3350,43.1189
b,36.3350,43.1189
b,33.4266,43.9347
b,33.3673,43.9583
b,33.6746,43.5044
b,13.6500,24.0833
b,36.4474,43.3508
b,4.8609,31.6178
b,13.0788,24.3193
b,33.4904,43.2769
